id,second_annotator_comment,annotation,aspect_available_without_judgement,text
59518715-1ad2-4a7b-8c47-0c7ec5f6412a,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Die Apfelkücherl waren ok.Insgesamt hatten wir den Eindruck, dass die Qualität von Jahr zu Jahr abnimmt und das Lokal trotz seines Charmes überbewertet ist."
87c61891-eb44-4ed8-a351-c3435cb6f6c4,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Nachdem meine letzte Bewertung um den Biergarten ging, nun mal zum Keller.Wir waren mit ein paar Arbeitskollegen abends hier.Der Kellner war schnell und ein wenig verpeilt, aber es hat alles gestimmt.Sowohl das Bier als auch das Essen war schnell da."
c4f210c5-7718-4cf3-866d-c63136a34d49,,"('PRICE', 'NEGATIVE', 'Preis')
",,Preis deutlich zu hoch.
a5a51a1e-6960-4bea-afab-471b6e143eb0,,,✅,"Wir hatten Brauhausteller, Roulade und Schnitzel."
55acceee-52b5-48c5-ad73-549dd97d61ca,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"120,- €, müssen wir ganz ehrlich sagen, schenken wir uns den nächsten Besuch.Dafür gibt es einfach zu viele Restaurants in dieser Preiskategorie, bei denen wir bisher ein deutlich besseres Ergebnis auf den Teller bekommen haben.Sehr schade, aber da sind wir sehr konsequent, weil wir eigentlich nahezu jedes Wochenende min."
2467c80e-e7f9-4237-9e61-81e75e06804e,,"('FOOD', 'NEUTRAL', 'Essen')
('SERVICE', 'POSITIVE', 'Bewirtung')
",,"Eher durchschnittliches Essen, Bewirtung hat versucht sich zu bemühen."
450633b7-1fd6-475e-a4e2-00330d672a19,,,,Das Lokal scheint eher für Gruppen konzipiert zu sein.
f24a932b-9643-4d7f-a743-9546d3a2787e,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wieder empfehlenswert!
0dadcccf-3a3d-4ff7-bb97-d3e5aa731836,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Der Besuch lohnt sich wirklich nicht!
7e375863-06bb-45b9-94e3-198ed44f05f5,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"„Es können doch Fehler passieren.“ Natürlich können die passieren, denn niemand von uns ist fehlerfrei, aber zu sagen: „Ich habe alles bestellt, ich bin aus dem Schneider.“ ist das Allerletzte!"
66ee4b61-2f0d-47ef-a8ba-8f297a22187c,,"('SERVICE', 'NEGATIVE', 'Wartezeiten')
",,"Neben den langen Wartezeiten, bekamen wir ein Trinkglas mit Sprung, was wir frühzeitig genug bemerkten."
b60b9660-ded0-4c38-b75a-b949f264ff44,,,✅,Die Servicekräfte sind alle historisch gekleidet.
a3eea15d-8a63-4e35-81aa-effaf00e4939,,,✅,Faire Preise sind mir wichtig.
8f60ff15-71b4-4e52-9db0-a32f9664ecf7,,,✅,"Der LOC kam an den Tisch, wollte witzig sei in dem er sagte man könne nichts zu essen bestellen da die Küche ne Pause brauche."
00d1c651-6cd5-49d4-be13-eae7e87621a7,,"('PRICE', 'NEGATIVE', 'Pizza')
",✅,"Außerdem sind die Pizzen wirklich groß und es gibt nur die eine Größe, sodass man für die einfachste Pizza schon 9 Euro zahlt."
4a498dd2-e081-484e-b95a-47076fda67f2,,"('AMBIENCE', 'POSITIVE', 'Beleuchtung')
",,"Allerdings fanden wir, dass die Beleuchtung etwas schöner sein könnte."
719b5f82-50f1-42cd-9651-33393f62c304,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,"Ich bin hier immer sehr zufrieden und kann einen Besuch empfehlen,"
fb0d239f-1142-4479-9329-a6456e4311aa,,"('SERVICE', 'POSITIVE', 'Service')
",,Service super humorvoll und zuvorkommend!
da66a2b6-eda1-4f6a-8c43-ed4f5b039d00,,,,Als wir gegen 21 Uhr wieder gegangen sind waren immer noch ca.
75499a8d-51ca-44b9-abf0-9683ecb10788,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Schade.
e19ec08b-1b53-4d70-b104-c709b178bdb0,,"('FOOD', 'POSITIVE', 'NULL')
",,"Geschmacklich/Konsistenz ok, hatten wir aber auch schon deutlich zarter."
c901b832-6167-47d0-aca2-0eb87393ec4d,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('FOOD', 'POSITIVE', 'Kölsch')
",,Das Ambiente passt und das Kölsch schmeckt auch.
791e4b55-0716-4f49-813f-2a08e665d39b,,"('FOOD', 'POSITIVE', 'NULL')
",,"Lecker gegessen, beste Qualität!"
54f6fd32-0d34-4ae8-a08d-f53a44a3f6d1,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Im LOC wurden wir dann mit nicht besonders freundlichen Kommentaren darüber empfangen, dass wir lustig seien, für sechs Personen einen Platz finden.zu wollen.Der Kellner dutzte uns, was ich befremdlich fand, eine Bedienung sprach meine 92-jährige Mutter mit den Worten an: ""Dann setzen wir die ""Oma"" aufs Sofa."""
cbe1d69f-d2e2-479d-850a-6c8d551b1de8,,,✅,Dann brachte man uns nach dem Essen noch ein Stück Brot.
ee93d164-7387-447f-bfbf-b5bcde7ea0dc,,"('SERVICE', 'NEGATIVE', 'Unterbesetzung')
",,"Es lag nicht an den einzelnen Kellnern, sondern an der (offensichtlich gewollten) Unterbesetzung im Service."
5c7c3bdf-6c24-43e2-9b88-6baa060ed508,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Die LOC hat gut geklappt und ist am Wochenende auch zu empfehlen.
5f983d0d-d0ab-4ac7-a936-c4b22c8c3bac,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir kommen wieder!
e34e1e58-ffda-4a60-8b61-a16801420fc0,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Wirtshaus mit einer Küche, welche man nur als Schande für Münchner Gastfreundschaft bezeichnen kann.Wir sind seit Jahre ein Stammtisch im LOC."
1d92b7b3-9eb2-45fd-b76a-6a6255fe0d31,,"('SERVICE', 'POSITIVE', 'Koch')
('FOOD', 'POSITIVE', 'Essen')
('FOOD', 'POSITIVE', 'pfefferschnitzel')
",,Der Koch hat dabei allerdings sehr gute arbeit geleistet und ein leckeres Essen gekocht (pfefferschnitzel).
c7cb060b-d3b5-48e9-8c87-aa8d2961ef9a,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Leider ist dem nicht so, das Preis Leistungsverhältnis passt nicht.Auch sehr störend fanden wir das Hunde im Restaurant erlaubt sind, in einem Steakhouse, und davon abgesehen das Personal die Hunde anfasst und streichelt und im Anschluss wieder Besteck verteilt ohne sich die Hände zu waschen!"
944981ae-257d-4148-90f0-6c08b2a7d167,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Bei unserem ""Starlight Express""-Besuch in LOC waren wir im MOMO zum Abendessen, da das Restaurant nur wenige Meter entfernt war.Man kann dort sehr schön (auch draußen) sitzen und das Personal ist sehr freundlixh und aufmerksam!Die Weinauswahl ist sehr gut...ebenso die Gerichte!Wir waren von unserer Vorspeise und der Pasta sehr begeistert-das war wirklich Top-Niveau!Schade nur, dass das leckere selbst gebackene Brot zur Vorspeise mit € 5,90 berechnet wird!In der Preiskategorie sollte das inklusive sein..."
be61b48b-bde1-4429-a664-eb8d948583ed,,"('SERVICE', 'POSITIVE', 'NULL')
",,Alles war schnell und unkompliziert.
4329d89f-8594-41b5-bb6f-e412cbf32651,,,✅,Am 30.9 waren wir nur zum trinken da und warteten mindestens 15 Minuten auf unsere Getränke.
970aeac3-c932-44e2-b816-eb3db8560361,,,✅,"Man zahlt den Namen mit .. Kartoffelstampf für 6,- mit großen Stücken und 3 Happen .. wer den Hype mitmachen möchte .. Viel Spass und guten Hunger beim Döner danach !"
b76ee61f-df4c-408c-a147-33e03eb120b6,,"('AMBIENCE', 'POSITIVE', 'Location')
",,Location macht einen etwas angetaubten und unaufgeräumten und dennoch recht authentischen Eindruck.
621b6bae-4a07-4c34-99c4-b69d7b49c7ec,,"('AMBIENCE', 'POSITIVE', 'NULL')
('FOOD', 'POSITIVE', 'NULL')
",,"Gemütlich, einheimisch und immer lecker."
520673f5-1ff8-410a-bbbb-a7bcf9a827f3,,"('AMBIENCE', 'POSITIVE', 'Toiletten')
('SERVICE', 'POSITIVE', 'Empfang')
('SERVICE', 'POSITIVE', 'Servicekraft')
",,"Was immer und sofort hängen bleibt: supersaubere Toiletten, der persönliche Empfang durch kleine Kärtchen am Tisch (Reserviert für XX und ihre Gäste bzw. Ich freue mich, dass Sie heute mein Gast sind) und eine herzliche Servicekraft, die jeden Wunsch von den Augen abliest."
c4a90259-ae96-49f4-a495-761f1de21146,,,,Es ist zu empfehlen jede Rechnung zu prüfen!
0f06b89f-74dd-4a58-9dbe-f911372853cb,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Der nächste Versuch war dann nach langer Wartezeit medium rare.Die Restaurantleiterin bestätigte dies, doch sagte, dass sie es noch einmal mit einem neuen Steak versuchen würden, öfter jedoch nicht mehr, denn es würde mir dann ja wohl auch nicht passen."
5935b139-8742-4905-9151-df3d8d2d4894,,,✅,"Damit muss man rechnen, wenn man in ein Düsseldorfer Brauhaus einkehrt."
0a7bf20a-38fe-4e52-9f57-de228249de24,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Ja, es gibt Töttchen - ja es gibt Dicke Bohnen, aber eben auch viele weitere Speisen, die nicht westfälisch sind.Preislich am oberen Ende, wie man es in LOC eben kennt..."
fd8a22e4-66ae-49e5-b7ba-16e316b8e307,,"('SERVICE', 'POSITIVE', 'Susanna')
",,"Unsere Bedienung, Susanna, war sehr freundlich und zuvorkommend."
92c68f7f-1fef-4ef1-a89e-155a06464fd9,,,✅,Wir waren gegen 20.00 Uhr im Restaurant.
d08ca016-85fc-45c4-84ac-b50dc64677c6,,"('PRICE', 'NEGATIVE', 'Preisen')
('FOOD', 'NEGATIVE', 'Kartoffelsalat')
",✅,Abgesehen von den überhöhten Preisen ist z.b. der Kartoffelsalat zu den Bratwürsten viel weniger geworden und schmeckt auch nicht mehr.
15733cb0-d2ff-4ad5-b4e4-8be5f100a27e,,"('PRICE', 'NEUTRAL', 'Preise')
",,"Das Lokal war trotz Wochenende wirklich schlecht besucht, so hoch wie ich die Preise in Erinnerung hatte, waren sie aber gar nicht."
c0cabdc1-c5fa-4030-af63-9cc31878733c,,"('SERVICE', 'POSITIVE', 'Marta')
",,Die Bedienung Frau Marta war sehr freundlich und speditiv.
e625d824-6d39-4709-9f6a-3704d16e6e65,,,✅,Wir wurden nach oben in einen Nebenraum geführt.
26c97927-b038-465a-9453-b59001acb933,,,✅,"Auf der Karte stand LOC 6 - 10 Jahre und hat 4,90€ gekostet."
7c9ae38c-6b50-45c9-9b27-f1ac55b77f3d,,"('FOOD', 'NEUTRAL', 'Hochzeitssuppe')
",,Die Hochzeitssuppe war o.k.
50cab7b9-300c-45de-bc1d-5aa31e0ef990,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Die Aussicht ist der LOC.Preis nur für die Aussich 2Erw.2Kind bis 14jahr.78.- dazu kommt noch das Essen 104.-Euro.
7f85c1b3-b024-4ada-bec8-89daafb3c673,,"('FOOD', 'POSITIVE', 'Zander')
('FOOD', 'POSITIVE', 'Kassler')
",,Der Zander und das Kassler sind zu empfehlen.
c55d7d31-05f6-40a2-abef-7c80519c9542,,"('SERVICE', 'POSITIVE', 'Service')
",,Besonders ist aber der Service zu erwähnen.
f14b3b2f-6c43-4cbd-96b7-3bc1067c2d15,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Wir sind hier nicht in LOC, sind die freundlichen Worte des BetriebsleiterAls man ihn Aufmerksam macht, dass in der LOC anstatt eines „Leberködel“ drei Vierteln eines solchen schwimmen.Natürlich darf der Wirt machen was er will, nur dann sollte er auch in der Karte hinweisen, dass man keinen Leberknödel bekommen wird (wie üblich) sondern nur 3 Viertel.Im übrigen sollte der Betriebsleiter einmal eine Schulung machen, wie er mit Kunden und Gästen umgeht, aber wie ja angemerkt, sind wir ja hier nicht in LOC."
4635f13c-0024-40c0-9ea4-b7d3726a789a,,"('AMBIENCE', 'NEGATIVE', 'NULL')
('SERVICE', 'POSITIVE', 'Kellner')
",,"Gut es war ziemlich voll und somit war alles etwas gestresst, aber unser Kellner war höflich und bemüht."
87aa6167-7352-43b6-8ba6-677e036e9edd,,,✅,"Die Fleischpräsentation gibt es wohl nicht mehr, zumindest haben wir keine bekommen oder gesehen."
706d47b2-bd3b-4aa5-9bcf-65e6c9ba9abf,,"('SERVICE', 'POSITIVE', 'Kellnerinnen')
('SERVICE', 'POSITIVE', 'Kellner')
",,"Nette Kellnerinnen und Kellner in nettem Outfit, mit Gatsby-Mütze und Hosenträger – also: Ich habe mich wohlgefühlt."
106b6dca-ba45-4a2e-9f3d-45ed4b12963d,,"('FOOD', 'POSITIVE', 'Essen')
('AMBIENCE', 'POSITIVE', 'DJ')
",,"Sehr gute Kohlparty, Essen ausgezeichnet, DJ spitze."
5bcdfa2f-7002-4bbd-9069-fa3b71ba0807,,"('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
",,"Die Atmosphäre ist wie auf einem Bahnhof: Chaos, viel zu viele Menschen (die meistens betrunken) und viel zu laut!"
b26ee9ad-a027-47cf-bc15-eda856b6734a,,,✅,"Frühstück: 4x, 2x Rührei, 2 Flaschen Wasser, Kaffee, Tee."
015e6ebb-d5bd-4a03-b753-6cfd5f95e25a,,,,Fazit für Touristen wohl ausreichen.
81ca5934-bedc-444d-a1a9-195ea8480f70,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir kommen gerne wieder!
e5668b2c-1eec-49fb-b25a-cfe38f06bce2,,"('FOOD', 'POSITIVE', 'Filetsteak')
",,Filetsteak perfekt auf den Punkt gebraten.
a83da3ba-bea6-4af8-b80f-fec317a40432,,,✅,"Der Chef beschimpft beim Ankommen gerade Gäste, die mit Hund kommen wollte."
91c4d03a-a6c7-465f-9c25-fefded714960,,,✅,Der LOC war säuerlich und wurde uns als die gehobene Alternative zur Promotion angeboten.
1838c991-443b-49b4-98d1-a57d0ee853be,,,✅,Heute Abend war ich mit einer Freundin im RESTAURANT_NAME.
821fe5aa-76a0-4a44-bcff-2f9dac0e83f8,,,✅,Daher aßen wir leider nichts.
73a8bd00-6119-4002-9701-adca18e344dc,,"('FOOD', 'POSITIVE', 'Essen')
",,Sehr sehr gutes Essen.
151867d4-86b1-47a5-a5e0-70332cb5f81b,,,✅,Von den 10 Nudeltaschen waren 7 nicht gefüllt.
7e843223-7726-44e2-8df8-c708f32c72a5,,"('FOOD', 'NEGATIVE', 'Brot')
",,Brot nicht kross sondern kalt!
cd1c5c5a-77a1-4494-a2f4-aab9adfa155d,,"('FOOD', 'NEGATIVE', 'Pflaumen')
",✅,"5 halbe, zu harte Pflaumen eine Kugel Movenpick Walnusseis und etwas Sprühsahne für 12,50€."
c7f61b5e-3db1-4648-a733-6451f4648273,,,✅,"Wie gut, dass wir vor unserer Anreise nach LOC für ein Frühstück in der Metzgerei an einem Donnerstag Morgen im Voraus einen Tisch reserviert hatten."
72532b3e-c022-47bf-9910-9a0add158265,,"('AMBIENCE', 'NEGATIVE', 'NULL')
",,Leider ist es aber sehr laut.
401468e0-29be-4e1e-80d9-fa640f51bd70,,"('FOOD', 'NEGATIVE', 'Obst')
",,Obst braun.
d5a1e25a-c7d5-4b75-839e-81fac086b16c,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"?Als ich darauf hinwies das ich die erst zum Schluss haben möchte(Take away)sagte man nur...OK bringe ich die wieder weg.Man kann sich denken das ich später die selbe Pizza (KALT natürlich)bekam.Da ich meine Platte nicht schaffte,bat ich darum den Rest einzupacken."
481952d2-23ec-4a85-83fd-f76323f210ce,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Die Bratkartoffeln sehr fettig und der Speck schon ziemlich angebrannt.Im Verhältnis zu unserem Besuch 2020 hat es leider sehr nachgelassen.
2790773b-7304-4b27-a725-5d1085c5ba33,,"('FOOD', 'POSITIVE', 'Bier')
",,Bier hat uns geschmeckt und essen ging zügig und war gut.
5de73963-2f8b-4874-9de4-a7874b7d9b90,,"('SERVICE', 'POSITIVE', 'NULL')
",,wahren alle super zuvorkommend und lieb.
a34352d8-368d-4b39-af07-d9143a373b1d,,"('SERVICE', 'NEGATIVE', 'Dame')
",,Leider hat die Dame ihren Beruf verfehlt.
5002fe95-fd87-4920-a10c-445b7c720fa4,,"('SERVICE', 'NEGATIVE', 'Service')
",,Schlechter Service.
968eefcc-5eae-4941-8c70-7645f8f4d6a9,,"('FOOD', 'NEGATIVE', 'Fischqualität')
",,Leider hat die Fischqualität in letzter Zeit sehr stark nachgelassen.
39c60d36-4f60-4056-ba12-768a193ed4fb,,"('FOOD', 'POSITIVE', 'Garnelen')
",,Auch die Garnelen waren noch saftig und nicht zu trocken.
b2f8b0cb-c1ab-4876-8cfd-4fa1cfccd56b,,,✅,"Das Restaurant war rappelvoll, dem entsprechend die Lautstärke wie in LOC auf dem LOC."
55c93697-9be8-4a14-9cb1-97211bd5cc16,,"('FOOD', 'NEGATIVE', 'NULL')
('PRICE', 'NEGATIVE', 'Preise')
",,Im LOC hat man die Preise stark angehoben und die Qualität verschlechtert.
e4ee5ca8-93e6-4193-aa37-335b3a22e6f7,,,,Kein Vergleich zu einem Besuch vor 4 Jahren.
8f968e3f-a98a-4c47-99b2-c931555eb72f,,"('SERVICE', 'NEGATIVE', 'Leitung')
",,"In Bezug auf Servicequalität kann die Leitung des Hauses nach unserer Erfahrung noch deutlich nachbessern und den Anreiz für Gäste erhöhen, dort zu speisen."
06c45d4d-76c6-4049-8bdf-7b2432ed5018,,"('FOOD', 'POSITIVE', 'Bier')
",,Bier schmeckt super.
107e2bad-7521-46a7-8ed6-43a9636275b5,,,,Wir haben am 27.09.2008 mit unseren Gästen unsere Hochzeit in Ihrem Haus gefeiert.
fbec9032-0a82-4a32-a8f0-00dde6e22448,,,,Schon merkwürdig...
364b1570-9ea2-4708-b34e-f3f2dde8d54e,,"('SERVICE', 'NEGATIVE', 'Chef de Service')
",,"Der sogenannte Chef de Service wurde sehr laut und wiederholte sich ständig, dass wir ja schliesslich zu spät gekommen seien."
8b289b92-441f-4715-933e-1d8cc5438d79,,"('FOOD', 'NEUTRAL', 'Wiener Schnitzel')
('PRICE', 'NEUTRAL', 'Wiener Schnitzel')
",,"Das „Wiener Schnitzel“ im Uerige (bzw. richtig: das Schnitzel „Wiener Art“, also vom Schwein und nicht vom Kalb) war geschmacklich in Ordnung und mit knapp unter 20,- € auch preislich nicht zu beanstanden."
ce1d141d-af0d-4c9c-be65-30239e886f4c,,"('SERVICE', 'POSITIVE', 'Personal')
('FOOD', 'POSITIVE', 'Burger')
",,Personal auf zack und der Burger war wirklich seeehr lecker!
374d01f7-3e55-407b-9ba1-03fb0cd84835,,"('FOOD', 'POSITIVE', 'Speisekarte für die Veggies und Veganer')
",,Hervorzuheben ist hier auch die angepasste Speisekarte für die Veggies und Veganer.
d3380843-ca91-4e37-b51f-647077ceca44,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Schade!
4e2b6819-3fc2-4cbd-899b-a887b364d305,,"('AMBIENCE', 'NEUTRAL', 'Ambiente')
('AMBIENCE', 'NEGATIVE', 'Umgebungsgeräusche')
",,Das Ambiente war dementsprechend durchschnittlich und die Umgebungsgeräusche sehr laut.
256aaaea-841b-43ae-a3d0-3b12e0d1a924,,,✅,Überwiegend Fisch- & Fleischkarte.
71d951ee-5877-4c43-9d8c-960ad803e3f0,,"('SERVICE', 'POSITIVE', 'Personal')
",,Das Personal freundlich.
5406e2cf-de9b-4294-8322-56ba4c193315,,"('GENERAL-IMPRESSION', 'POSITIVE', 'LOC')
",,"Wenn wir wieder in LOC sind, steht der LOC auf jeden Fall wieder auf unserer Liste."
29eb8a29-461f-462f-9a8c-892597e00ee1,,,,Das ist schon dreist.
bccca539-c51b-45d2-9ba0-2da2e48a6818,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Schade.
dea5ea66-0a10-4b3b-8263-a850888d3026,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Vom Trinken her gäbe es deshalb die volle Punktzahl.Leider muss ich persönlich einen kräftigen Abzug für das Essen machen.
24b73cbe-e4d0-46f6-8b1d-60df76e61c83,,"('SERVICE', 'POSITIVE', 'Jacques')
",,"Besonders hervorzuheben, war der Kellner Jacques."
04bce48f-7a6d-484b-bedd-71f8e1f952fa,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,"Obwohl es ein sehr großes Lokal ist, konnten wir uns sehr gut unterhalten und fanden die Atmosphäre sehr angenehm."
6614f67d-0475-4cab-bc06-687f4794405d,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Früher war es hier lecker und angemessen im Preis.Gestern war der Gemüse Kebap richtiggehend öde - viel zu ölig und ohne richtigen Gemüse-Geschmack.
7578b3d4-c042-4584-ad42-3d68f906e31b,,"('FOOD', 'NEGATIVE', 'Spannferkel')
",,"Ich musste meine erste Portion Spannferkel zurück schicken, es war ein grosses Stück Fett."
faa31dc8-2e76-4728-9810-5dcc339ed100,,"('SERVICE', 'NEGATIVE', 'Kellner')
('SERVICE', 'NEGATIVE', 'Platzanweiser')
",,Einem männlichen Kellner bzw. Platzanweiser passte dies nicht und er blaffte uns unverschämt an.
b05c9656-87dd-435b-aae6-f754189ea9ea,,"('FOOD', 'POSITIVE', 'Fleisch')
('FOOD', 'POSITIVE', 'Sauce')
",,"Das Fleisch ist toll, die Sauce raffiniert."
1e0ceee7-cd49-4226-8e38-0d6fbc38e609,,"('SERVICE', 'POSITIVE', 'Service')
('FOOD', 'POSITIVE', 'Essen')
",,Prima Service und sehr leckeres Essen.
fc5ffeae-80c2-4f0b-86e6-31d4c1d49e63,,,✅,"Und dann trank er im Dienst noch Kölsch was Freunde ihm in ein Kindergetränkeglas umfüllten, damit es nicht auflief."
d78c3c39-2fab-49d1-a5d6-aece4d792d8b,,,✅,"Als die Pizzen dann geliefert wurden, hatte man das LOC vergessen."
822754a7-752c-41f8-8cdb-642747596b0b,,"('FOOD', 'NEGATIVE', 'Kuchenstücke')
('PRICE', 'NEGATIVE', 'Kuchenstücke')
",,"Heute waren wir alle wirklich einmal enttäuscht, weil die Kuchenstücke allesamt irgendwie immer kleiner zu werden scheinen und dazu eher noch teurer werden."
8685f3b5-a635-496f-be9f-9a92647c3db3,,,✅,Ich war hier einmal Stammgast: Mindestens 1-2 mal pro Monat war ich hier Essen.
a7359e73-428f-4d74-9cef-576c143a7da7,,"('FOOD', 'POSITIVE', 'Tapas')
('FOOD', 'POSITIVE', 'Fleisch- und Fischgerichte')
",,"Mit vier Personen von Tapas, Fleisch- und Fischgerichte alles probiert und alles war sehr lecker."
98b22969-5227-4cbf-b636-f1324d089c06,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Man muss Angst haben eine Frage zu stellenSehr schnelle Abfertigung ist ja auch egal , die nächsten Touristen stehen i der Reihe.Nur aufs Geld aus, man wird nicht als Gast behandelt…Sehr enttäuschend"
1266e65c-b158-42fb-9b02-e46fea3aeee6,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Von der Bestellung bis zum Servieren 4Min.Jedes Essen sah gleich aus,unterschied sich nur durch Braten oder Roulade usw..Der Rotkohl und die Klöße vorgefertigt.Die Champions aus der Dose.Der Braten war gut.Die Käseplatte war ok.Leider keine Nachfrage der Bedienug nach weiteren Wünschen.Als dann noch eine Reisegruppe mit ca.50Leuten kam war an Service garnicht mehr zu denken.Wir haben dann auch schnellstens bezahlt.Von Aufgabe der Bestellung bis zum verlassen des Kellers 45Min.Sowas schlechtes hatten wir lange nicht!!!"
ec99deae-deae-4753-9ee1-c0cd06d6b2cb,,"('SERVICE', 'NEGATIVE', 'NULL')
",✅,"Wir mussten ewig warten, bis sie überhaupt einmal kam, war dann nicht besonders freundlich und kam dann auch nur einmal um uns Essen und Trinken zu bringen."
953ce5f1-1a28-442a-8dde-dc3753954ff1,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Mit den Preisanpassungen - wie in der gesamten Gastronomie - musste allerdings gerechnet werden.Es war ein tadelloser kulinarischer Auftakt zu 2023!
3cf58eb5-3505-482c-b9d0-4ee0f5a9a11c,,"('SERVICE', 'POSITIVE', 'Service')
('PRICE', 'POSITIVE', 'Preis')
('PRICE', 'POSITIVE', 'Preis-Leistungsverhältnis')
('AMBIENCE', 'POSITIVE', 'Ambiente')
",,"Service, Preis, Preis-Leistungsverhältnis, Ambiente alles nicht zu übertreffen."
02d34b9e-ccdb-49e3-96dd-eb42e6f14120,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,"Totaler Massenbetrieb, macht kein Spass zwischen LOC gesehen dabei zu sein."
85e69c10-3666-4e14-b18d-873bc48a57de,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Essen Gulaschsuppe für 9.90Entschuldigung habe niemals zuvor eine Gulaschsuppe ohne Fleisch bekommen bestand nur aus Zwiebeln und Paprika mit Sosse die etwas nach Gulasch geschmeckt hat.So was sollte man nicht anbieten dann macht lieber den Preis etwas höher und tut Paar brocken Fleisch rein.
77054277-7270-4e9e-8f02-c8c4751157ad,,"('SERVICE', 'POSITIVE', 'keller')
('FOOD', 'NEUTRAL', 'küche')
('PRICE', 'NEGATIVE', 'küche')
",,"netter keller, küche OK zu etwas höheren preisen."
812ec906-1b11-4926-921a-61bc68ffa555,,,✅,"Nun, es ist laut, es ist fast immer voll… aber das ist ein grosses Traditionsgasthaus, das weiß man….."
891bced6-ba0d-4594-b3b9-311d0e2194dd,,"('SERVICE', 'POSITIVE', 'Bruno')
",,Der Service bei Bruno war wunderschön.
ba009324-1ebd-47f0-9f43-592e066ea39a,,"('PRICE', 'NEGATIVE', 'Preis/ Leistung')
",,Preis/ Leistung: UNTERIRDISCH!
01178e55-dcf0-4daf-9941-c9a0b1144d80,,"('SERVICE', 'NEGATIVE', 'NULL')
",,"Leere Getränke wurden nicht abgeräumt, dazugekommene Personen wurden nicht nach Getränken gefragt und generell wirkte es eher so als wäre jede Frage zu viel und die Gäste eher störend."
7e94dac0-7566-4eec-8da2-f8798714122c,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Tuscolo')
",,"Da ich immer sehr gerne im Tuscolo gegessen habe, war ich sehr enttäuscht als ich in der letzten Woche mit einer Freundin aus LOC, die das erste Mal in LOC war, dort gegessen habe."
6997b304-6965-4a2f-b321-599d18fce3d1,,"('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Bedienung')
",,Das Essen schmeckt sehr gut und die Bedienung ist sehr hilfsbereit.
a3dcb716-4598-455a-8d07-3d783d7ff61d,,"('FOOD', 'POSITIVE', 'Muscheln')
",,Muscheln als Vorspeise fantastisch.
dfe2454e-1ef7-4929-9ac3-cd067bb9fab7,,,✅,Wir wollten Kölsch für alle bestellen.
14d79cea-433b-4a1d-a902-f5107fd333e2,,,,Verrückt.
d2006c9a-af08-406a-bd47-682facdfa6f0,,"('AMBIENCE', 'POSITIVE', 'NULL')
",,"Das ist eine sehr schöne Location, in der man sich wohlfühlen kann."
862a64c5-2f53-43e4-92af-a1ec30ead867,,"('AMBIENCE', 'NEGATIVE', 'Deko')
",,"Manche neue Deko-Idee oder Kombinationen müssten gar nicht sein, wie ich finde."
8c179bfe-ebed-405e-bd32-fc263a03c594,,"('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Bedienung')
",,"Essen top, Bedienung freundlich und schnell."
